id,text,label,Comments
1113,تصفيه المقاومه الفلسطينيه لبنان وضمان امن اسرائيل وجه ايه هجمات فلسطينيه لبنان,other,
1114,انجاح مخطط حرب المخيمات سيؤدي الى انشاء الاحزمه وشل شبه نهائي للمقاومه الشامله ضد اسرائيل بكل اطرها وهيئاتها,assumption,
1115,وسيجعل المسلمين اللبنانيين بؤره للصراع فبيتهم حولهم,assumption,
1116,وسيقضي جانب كبير فعاليه القضيه الفلسطينيه وعلى اي امل الاصلاح التصحيح السياسي المسلمين اللبنانيين,assumption,
1117,جهه اخري وسيجعل الجنوب الان نحو المقاومه الشامله بكل اطرها ورقه امد المسلمين اللبنانيين تكون ورقه للمساومه الصراع الدولي والاقليمي تسويه القضيه الفلسطينيه لمصلحه الاسرائيليين,assumption,
1118,ولان اميركا وراء النوع النجاح ولان اسرائيل واسطته فان ردود الفعل الطبيعيه اللبنانيه والفلسطينيه والعربيه يحصل الان المقاومه الوطنبه الجنوب الى مواقف العقيده,assumption,
1119,الاسباب تجعل بيريز المعتدل نظر اميركا والناجح الحسابات الاسرائيليه والاميركيه الخاسر ايضا كالعاده لان النجاحات الشرق الاوسطيه ممكن ان تكون جانب واحد,assumption,
1120,اطلاق بيان وقرابه الثالثه والنصف الظهر احضرت قياده الجبهه الشعبيه لتحرير فلسطين منطقه صيدا عسكريا الجيش اللبناني معاون ورقيب اول وعريف وجندي الى مقر التنظيم الشعبي الناصري,anecdote,
1121,وهؤلاء كانت فصائل المقاومه الفلسطينيه اسرتهم مركزهم,common-ground,
1122,مبنى سيده المنطره مغدوشه خمسه ضباط ورقيب وجندي وهم سلموا مساء الاثنين الماضي الى قياده منطقه الجنوب العسكريه,anecdote,
1123,وكان استقبال العسكريين المحتجزين نائب الامين العام للتنظيم,anecdote,
1124,ذ يرينون القضاء القضيه الفلسطينيه والمقاومه البطله جنوب لبنان ويذرفون عليكم بعيد دموع التماسيح,assumption,
1125,فالمطلوب توحيد صف المقاومه اللبنانيه المقاومه الفلسطينيه اجل تحرير الجنوب وفلسطين,assumption,
1126,لان لبنان حاله حرب دائمه احدى عشره سنه فحسب وهذا الاسبوع اسبوع الذكرى اذا تنفع تحول الجنوب ساحه حرب اسرائيل والمقاومه الفلسطينيه,common-ground,
1127,تحول الجنوب ذاته وبعده بيروت ساحه حرب متشعبه اختلط الاطراف لبنانيين فرقاء وفلسطينيين فرقاء وسوريين وبالطبع اسرائيليين متلبسين بمختلف الصفات,common-ground,
1128,اذ الحرب يمكن ان نصف الجبوب الاسرائيلي مار بيروت عام يقاومه وبماذا الحرب,other,not sure about this
1129,يمكن ان نصف عمليه قردان عندما تنزه كوماندوس اسرائيلي شوارع العاصمه واغتال زعماء المقاومه الفلسطينيه,anecdote,
1130,زمن كانت الحرب الصغيره فصائلها اخذت مجراها,anecdote,
1131,وقال ان الثوره الفلسطينيه بقياده جبهه الانقاذ الوطني الفلسطيني والتي ظهرت صفوفها المنتحرفين والمستسلمين تشد ايدي ابطال المقاومه الوطنيه لبنان وتتمنى احراز المزيد الانتصارات,testimony,
1132,لان دمر العدو الصهيوني جنوب لبنان يشكل انتصارا للشعب اللبناني فحسب انتصار للامه العربيه وقضيتها المركزيه الوا رملها هو الارهاب مصدره الحزب واسزائيل بالدولار حواجز الخوات واحتكار الدواء والمواد الغذائيه ولقمه العيش وليتر البنزين,assumption,
1133,فمضت تتلجي بالاختلاف حينا وبتبادل القصف العشوائي احيانا انما اقتصاد القذائف نظرا الي ارتفاع الاسعار ووقوع الجميع ازمات ماليه,assumption,not sure if assumption or common-ground
1134,الحلقه الثانيه العاصفه الاقليميه تتلبد غيومها الجنوب نقطه التقاء الاعاصير المشرقيه كلها الازمه الاسرائيليه الى الماساه الفلسطينيه الى الثوره الايرانيه الى المقاومه اللبنانيه الى الهموم السوريه,common-ground,
1135,يخدم المقاومه والتحرير ان اقدام حركه امل الجنوب وعلى ارضيه تريعه الهدف متها تفليل الجماهير اللبنانيه والفلسطينيه بحجه اطلاق النار احدى دورياتها الرشيديه,assumption,
1136,يجعلنا نوضح ان حقيقه يجري يتنافى الذريعه اذ شهر ونصف شهر ومخيماتنا محاصره وترافق الحصار منع ادخال المواد الطبيه والتموينيه 'واعتقال عشرات ابناء شعبنا وابعاد عائلات وعدم ادخال مواد الاعمار والدهم والاستفزازات المستمره,testimony,"not sure about this - common ground but its a testimony because ""يجعلنا نوضح"""
1137,واضاف ان موقف الشرعيه واضح عوده للمقاومه الفلسطينيه الى الجنوب,testimony,
1138,وان الدوله مسؤوله امن المواطن اللبناني والفلسطيني,assumption,not sure about this - the government is always responsible i.e. common ground
1139,وان امن المخيمات يجب ان يكون حمايه السلطه اللبنانيه عندما تبسط سيادتها الارض,assumption,not sure about this - common ground or assumption?
1140,سادسا عدم العوده الى قبل عام ودعم المقاومه الوطنيه اللبنانيه واعتبار الدعم واجبا وحقا جميع اللبنانيين استثناء باعتبار تحرير الارض الجنوب وفي البقاع الغربي وفي ايه بقعه اخرى محتله واجب لبناني تمييز او فرز اساس المنطقه اوالطائفه المذهب الحزب اذ ان شبر ارض لبنان غال جميع اللبنانيين جميما,assumption,not sure about this - seems like a testimony but lebelled this as an assumption
1141,ويعلن اللقاء اخيرا ان القضيه الفلسطينيه قضيه العرب جميعا ومسؤوليه المسلمين والمسيحيين ان سواء يمكن ان تضيع قدسيتها ان تؤثر القدسيه ايه احداث مخله عابره,testimony,
1142,المدنه المعلنه اطراف النزاع الهوم لبنان الا خرصه سائحه يرتبوا اوضاعهم بالتعاون اسرائيل وينقضوا المسلمين لبنانيين وفلسطينيين عندما تسمح الظروف,assumption,
1143,وزرعت منظمه الشبيبه الفلسطينيه صيدا بيانا اكدت ضروره توحيد طاقات القوى الوطنيه اللبنانيه والفلسطينيه تحت لواء جبهه المقاومه الوطنيه اللبنانيه لمواجهه العدو الصهيوني وادواته الجنوب,testimony,
1144,واعاده منظمه التحرير الفلسطينيه الى خطها الوطني الرافض لكل التسويات الخيانيه المذله لشعبنا,assumption,
1145,فالمقاومه الوطنيه اللبنانيه تدعمها سوريا تخوض معركه تحرير الجنوب تدافع الجنوب فحسب الامه العربيه باسرها وقضاياها العادله,assumption,"labelled this as an assumption because some might disagree on ""الامه العربيه باسرها"""
1146,وسال يقوم عمل المقاومه الوطنيه الجنوب فاجاب الفلسطينيه نعتز بشقيقتنا المقاومه الوطنيه اللبنانيه انزلت افدح الخسائر بالعدو الصهيوني واضطرته الى الانسحاب معظم المناطق احتلتها حزيران,testimony,
1147,صيدا اصدرت الجماعه الاسلاميه بيانا ذكرت الحكام العرب ان تكثيف عمليات المقاومه الاسلاميه جنوبنا اللبناني وفي عمق الاراضي الفلسطينيه المحتله شانه ان يربك عدونا الاسرائيلي ويعجل رحيله,testimony,
1148,واتهمت سمته مزمرا حركه امل ارتباط بالعدو الصهيوني بانهم فجروا الوضع حول المخيمات الجنوبيه بغيه افراغ الجنوب وسحب سلاح الفلسطينيين وتهجيرهم,assumption,
1149,يصبح الجنوب كانتونا طائفيا يشكل حزاما امنيا جيدا للعدو لمنع ابطال جبهه المقاومه الوطنيه ممارسه دورهم النضالي,assumption,
1150,وبعدما اعتبرت ان الوضع الجنوبي خطير جدا جدا قالت ان جبهه الانقاذ الوطني الفلسطينيه الوقت تحيي الجهود المخلصه تبذلها سوريا الصمود والقوى الوطنيه اللبنانيه لوقف النزف,testimony,
1151,دامت اسرائيل تحتل ارض الجنوب والارض المحتله تزال تعن عام مرورا بعام وحتي يومنا,common-ground,
1152,فليسرد لاستعاده الارض الا اعمال المقاومه بعدما رفضت الان تنفيذ اي قرار القرارات الدوليه,other,
1153,واؤكد المناسبه ان وحده القوى اللبنانيه والفلسطينيه المناطق وبخاصه منطقه صيدا الاساس لاستمرار النضال واستعاده الحقوق,assumption,
1154,واذا انتهت المواجهه بتغلب ابو عمار لبنان فانه يكون سحب نهائيا يد سوريا الورقه الفلسطينيه واصبح يختار باستقلاليه تامه طريق التسويه السلميه يريد,assumption,
1155,و اذا انتهت المواجهه بتغلب الرئيس الاسد فانه يكون امسك بالورقه الفلسطينيه كامله وعادت كلمته المؤثره اي تسويه سلميه ويصبح الامكان البحث شكل الترتيبات الامنيه تتيح لاسرائيل الانسحاب الجنوب ووضع حد لاعمال المقاومه ولنشاط حركات الاصوليين,assumption,
1156,لقد ابلغ غولدنغ الى السلطه اللبنانيه ان اسرائيل تريد ترتيبات امنيه وضمانات لحمايه حدودها الشماليه تل سحب وتتخلى “الحزام الامني” لانها تخشى ان تستمر اعمال المقاومه ضدها بعيد انسحابها,testimony,
1157,خصوصا بعدما دخل خط المقاومه عنصر جديد حزب الله والفدائيون الفلسطينيون عادوا الى المنطقه وهؤلاء يتوقفوا عملياتهم تحرير الجنوب سيستمرون توصلا الي تحرير الاراضي الفلسطينيه والقدس,assumption,
1158,وذلك لاعتبارات عده ابرزها رغبه اسرائيل ضرب الوجود الفلسطيني عاد الى النمو الجنوب الافاده التطور الكبير حققته المقاومه لاسرائيل وانطلاقا وشعورها بان التساهل الموضوع يعيد لبنان اقله جنوبه ومناطق اخري حلقه فلسطينيه خطره عليها,assumption,
1159,خصوصا ان المرحله المقبله تكون مرحله مقاربه دوليه جماعيه لازمه ومطلوب يبقي الفلسطيني ضعيفا,assumption,
1160,وتنفيذ الرغبه يكون خلال ابراز الوجه الارهابي للبنان وتصويره ساحه اعداد للارهابيين ومنفذهم الى العالم خلال اقناع العالم باعطاء اسرائيل ضوءا اخضر لضرب الارهاب تخليصا العذاب والالم والخطر,assumption,
1161,ووصف جرى اليمن الجنوبيه بانه كارثه كبري,testimony,
1162,واكد تضامن الثوره الفلسطينيه الجماهيريه,testimony,
1163,محل عطوي لبيع اشرطه انانا فريشي,other,
1164,الجنوب النهار اصيب مجندان جيش لبنان الجنوبي هجوم شنه رجال المقاومه احد مواقعه بيت ليف بنت جبيل,statistics,
1165,اننا نقدر حق التقدير التضحيات تبذلها الشقيقه سوريا لدعم القوي الوطنيه والتقدميه لبنان خصوصا دعمها المقاومه الوطنيه اللبنانيه من العدو الاسرائيلي جنوب لبنان وكذلك دعمها سياسي اللازمه اللبنانيه,testimony,
1166,اساس تكريس وحده لبنان وعروبته واقامه نظام ديموقراطي حقيقي قائم مبدئ العداله والمساواه الحقوق السياسيه تمييز,common-ground,not sure about this
1167,اننا مقتنعون بان واجب تحرير الاراضي العربيه المحتله,testimony,
1168,الاحتلال الاسرائيلي البغيض انما يقوم الدرجه الاولي التحالف القائم القوى الوطنيه اللبنانيه والفلسطينيه وسوريا الصامده المناضله,assumption,
1169,وتعقد اللجنه اجتماعا قبل ظهر اليوم للبحث سبل نشر,anecdote,
1170,قوه الفصل ستكون بقياده النقيب وليد سكريه والتي ينتظر ان تبدا تحركها ظهرا,anecdote,
1171,راجع دمشق مهاجمه عرفات عوده الى قبل حمله جديده السيد ياسر عرفات رئيس اللجنه التنفيذيه لمنظمه التحرير الفلسطينيه,other,
1172,قالت امس اذاعه دمشق انفروا جنوب لبنان اليوم الاول الغزو الاسرائيلي,testimony,
1173,وخرجوا بيروت باتفاق اميركي يكونوا قادرين استغلال اسم فلسطين والمقاومه والمخيمات اعاده اوضاع قبل اعترفوا بضررها وخطاها يكونوا قادرين تنفيذ مخططات حلفائهم الجدد اعداء الحل الوطني والوفاق الوطني لبنان,assumption,
1174,وهذا نجد ملامحه الساحه حتى الان,assumption,
1175,وسئل للوضع الحالي الجنوب فاجاب انني اخشى ان تكن المرحله تعمل اسرائيل واميركا جنوب لبنان مقدمه لوضع اميركي اسرائيلي يدخل لبنان الطبخه السياسبه الموضوعه للشرق الاوسط وللقضيه الفلسطينيه خصوصا,testimony,
1176,وان يكون بحدث تحركات حول الاردن ذرا للرماد فانني انتظر ان بالتحالف امبركا التعسف وعن التدمير وحرق الارض لبنان رغم ضربات المقاومه لانها تريد ان تنضج الطبخه الاتجاه,testimony,
1177,ان الواقع الضفه الغربيه وفي جنوب لبنان الواقع يعبر روح الامه وتطلعاتها والتحرر يقابله واقع اخر اليوم وفاجع الحرب ان تتورط القيادات الفلسطينيه,common-ground,
1178,وتفاعلت الحاله اللبنانيه والاقليميه فاتسعت دائرتها وعظم خطرها وتركت اثارها السلبيه المقاومه الشامله ضد اسرائيل لبنان جهه,common-ground,
1179,رابعا ان امن الجنوب مسؤوليه حركه امل باعتراف القوى الوطنيه اللبنانيه والفلسطينيه وقبولها,assumption,
1180,وحركه امل طلبت تسليم السلاح المستعمل الاشتباكات الى فصائل جبهه الانقاذ ولم تطلبه لنفسها والسبب ان السلاح يستعمل ضد اسرائيل او عملائها انما استعمل ضد المقاومه وابطالها,assumption,
1181,ان المقاومه الفلسطينيه طليعه المجاهدين لمواجهه اسرائيل المقاومه انطلقت لتشغل سياسه العالم العربي وسياسه لبنان الداخليه وحروبه وكانت الشعارات ان طريق فلسطين تمر وتاره الجنوب,assumption,not sure about this
1182,يثبت ان الدور العرفاتي الحالي تصفيه المقاومه المجاهده الجنوب تصفيه المقاومه الفلسطينيه وتحويلها الى حرس الشخصي لعرفات,assumption,
1183,واقتصار دورها تدمير الانتصارات تحققت الساحه اللبنانيه بالغاء اتفاق ايار وتحجيم الهيمنه الفئويه مقدرات الوطن واجبار العدو الصهيوني الانسحاب معظم الاراضي اللبنانيه,common-ground,not sure about this
1184,خدام حق,other,
1185,وقياده المقاومه الفلسطينيه الممثله شرعيا بالنسبه الينا بجبهه الانقاذ والاحزاب الوطنيه اللبنانيه والوزير نبيه بري اذ ان مصلحه لجبهه الانقاذ لحركه امل تفجير الوضع الجنوب دامت المساله انتهت بيروت,testimony,
1186,فما رايكم فاجاب ثريان مكان المقاومه الفلسطينيه والاسلاميه واللبنانيه ارض الجنوب وداخل فلسطين,testimony,
1187,واضاف المصدر شهدته وتشهده المخيمات الفلسطينيه بيروت عمليه استباحه دمويه جديده تمكنت خلالها عصابات امل واللواء السادس بمساعده المخابرات الاسرائيليه,assumption,
1188,جاء تنفيذا لاتفاق ابرمه المبعوث الاميركي ريتشارد مورفي واحق الاطراف لحمايه حدود اسرائيل وامنها وتصفيه المقاومه الباسله الجنوب والبقاع وانهاء الوجود الفلسطيني لبنان وضرب منظمه التحرير,assumption,
1189,واشاد بتعاون المقاومه اللبنانيه والفلسطينيه جنوبنا العظيم وقال ان التعاون كبر,testimony,
1190,رد حدث الفتره الاخيره احداث مؤسفه حول المخيمات الفلسطينيه الجنوب,testimony,
1191,ان سلسله الاعتداءات تشن شعبنا المقاوم الابي المناطق المحيطه بالمعسكرات الفلسطينيه سواء بيروت او الضاحيه الجنوب واضحه ويؤكدها الاحاديث والبيانات والتصريحات يطلقها ياسر عرفات والموالون سرا وعلانيه عبر وسائل الاعلام المختلفه,assumption,not sure about this - it is a testimony but a strong assumption ...
1192,والتي تؤكد ان الاعتداءات ستستمر تحقيق اهداف المؤامره,assumption,
1193,وازاء تجد حركه امل نفسها مضطره الى خوض معركه الدفاع النفس لاسقاط استهدافات المؤامره البشعه وفي مقدمها ضرب المقاومه ضد الاحتلال واغراق القضيه الفلسطينيه زواريب مغدوشه وشاتيلا وبرج البراجنه وايجاد وطن بديل للفلسطينيين لبنان,assumption,
1194,ان المعركه الدائره الان الجنوب اللبناني خصوصا او ضواحي بيروت يراها المراقبون قتالا المقاومه الفلسطينيه والمقاومه الوطنيه اللبنانيه ويرون ايضا ان المشروع فيه كثير الخطر,assumption,"not sure about this - it is an assumption but with ""يراها المراقبون"" it seems like a testimony"
1195,المقاومه الوطنيه اثبت جدواها ضد اسرائيل,assumption,not sure about this
1196,اعادوا الفلسطينيين المسلحين الى لبنان انما اعادوا طريق سوريا بواسطه خيمه الانقاذ الوطني الفلسطيني اصبحت عرفاتيه وصولها الى المخيمات وعن طريق حلفاء سوريا,assumption,
1197,لبنان الاشتراكيون امل وسوريا ضد العوده فهي سلحت وتسلح المخيمات الفلسطينيه غطت وتغطي عمليات المقاومه الوطنيه الجنوب وهي ادخلت حزب الله الى لبنان,assumption,
1198,راى يساعد ابقائها مشتعله يشكل عاملا تدميريا للبنانيين والمقاومه والجنوب والفلسطينيين والقضيه الفلسطينيه,testimony,not sure about this - testimony (راى) or assumption?
1199,وحضر نائب الامين العال التنظيم الشعبي الدكتور اسامه سعد واركان قياده الجبهه الديموقراطيه منطقه صيدا واعضاء اللجنه الشعبيه المخيم وقيادات المقاومه الفلسطينيه الجنوب وممثلون لهيئات ومؤسسات اجتماعيه وانسانيه محليه,anecdote,
1200,والقى سعد كلمه جاء فيها يسرنا ان نفتتح المعرض ذكريات انطلاقه الجبهه الديموقراطيه خصوصا في الوقت تمر فيه القضيتان الوطنيتان اللبنانيه والفلسطينيه ظروف صعبه,testimony,
1201,طبيعه العلاقات المميزه سوريا ولبنان,other,
1202,قال سوريا ولبنان شعب واحد وقرارنا الوقوف الى جانب لبنان وتقديم مساعده,testimony,
1203,اكد الرئيس الاسد وقوف سوريا اللامحدود الى جانب المقاومه الوطنيه الباسله تكبد العدو افدح الخسائر الجنوب,testimony,
1204,وفضح الرئيس حافظ الاسد الانظمه والزمر المتامره القضايا العربيه الراكضه وراء اسراب الحلول الاستسلاميه,testimony,
1205,ان خطاب القائد الاسد يجعلنا يقين بان القضيه الفلسطينيه بد تنتصر رغم انف ياسر عرفات,assumption,
1206,والمؤامره الاميركيه الصهيونيه وانظمه فالى القائد التاريخي حافظ الاسد تحيه الاكبار والتقدير,assumption,"not sure about this - sending a ""tahiyya"" seems subjecive i.e. opinionated"
1207,وفي بعلبك تحدث عضو قياده المنظمه السيد سليم الهق ندوه سياسيه عقدت مقر شعبه بعلبك الذكرى والاهداف وفي مخيم الجليل الفلسطيني,anecdote,
1208,اقامت القياده القطريه الفلسطينيه مهرجانا الكونزيدراليه الايطاليه للعمال وعد بالدعم يحمل المشاريع,anecdote,
1209,انهى امس وفد الكوتفيديراليه العامه لاتحاد النقابات العماليه الايطاليه زيارته للبنان لقاءات خلال يومين شملت رئيس الحكومه السيد شيد كرامي ووزير العمل الرئيس سليم الحص وفاعليات سياسيه واجتماعيه البقاع والجنوب وبيروت,anecdote,
1210,اللجان الشعبيه وفصائل المقاومه الفلسطينيه مخيمات عين الحلوه ومار الياس,other,
1211,الجنوب ووفود شعبيه,other,
1212,وكان الاستقبال المسؤول السياسي لمنظمه البعث الجنوب المهندس محمد محمديه وقائد قوات الصاعقه لبنان المقدم ابو الفوز والمسؤول العسكري قوات البعث الرائد احمد عاصي وقائد السريه الامنيه النقيب شحاده,anecdote,
1213,ووزعت المنظمه بيانات وقصاصات تضمنت مبادئ الحزب ومواقفه القضيه الفلسطينيه واللبنانيه ونوه متى نور جبهه المقاومه الوطنيه,anecdote,
1214,الاثنين فضل الله الاجتماعات الوزاريه لا تساهم التوصل الى حل فلسطينيه للمقاومه الضفه الغربيه الاردن,testimony,
1215,وان تفتح خبمه في الجولان وان تقوى الجبهه داخل فلسطين لتتكامل,assumption,
1216,جبهه الجنوب يخوضها المجاهدون اللبنانيون ويخوضها الفلسطينيون الى جانبهم اذا شاؤوا الجبهات بقطع النظر الظروف الصعبه,assumption,not sure about this - assumption or common-ground
1217,ان الفلسطينيين فعلوا فعلوه ارض لبنان وعلى حساب شعبه خصوصا في الجنوب وفي اعتقادهم انهم يدافعون ديمومه المقاومه,assumption,
1218,والاسرائيليون اعتقدوا انهم بضرب المقاومه الفلسطينيه لبنان لحق باللبنانيين لحق دمار وخراب وتهجير وقتل واحتلال ينهون بذلك المقاومه,assumption,
1219,واعتبر تصاعد الغارات الاسرائيليه المخيمات الفلسطينيه والاعتداءات القرى محاوله مكشوفه لتحقيق الانتقام التصاعد الملحوظ عمليات المقاومه العربيه الباسله سواء الجنوب اللبناني او فلسطين المحتل الجولان العربي السوري,testimony,
1220,وياتي القرار وقت تواصل اسرائيل شن اعتداءاتها الوحشيه القرى اللبنانيه والمخيمات الفلسطينيه الجنوب,common-ground,not sure about this - relating one event to the other
1221,وتنذر المؤشرات باقدامها عدوان جديد واسع ضد لبنان الشقيق لضرب المقاومه الوطنيه المتصاعده وتصفيتها ياتي سياق الهجمه الحاقده يشنها التحالف الاميركي الاسرائيلي وبعض الحكومات الرجعيه ضد منظمه التحرير الفلسطينيه اجل ضرب وحدتها ومجو النجاح العظيم حققه المجلس الوطني الفلسطيني,assumption,
1222,والضغط الجنوب والعاصمه تواصلا وترابطا المنطلقات والاهداف والصراعات,other,
1223,وفي الذكرى الخامسه لابشع عمليه اجتياح تعرض لبنان عاصمته بيروت نرى ان حاله ضغط عسكري اسرائيلي تمارس شعبنا الجنوب الممكن ان تقود الى عمليه اجتياح لبعض مناطقه لتحقيق عجز تحقيقه العام,assumption,
1224,واصدرت منظمه الشبيبه الديموقراطيه اتحاد الشبيبه الشيوعيه منظمه الشبيبه منظمه الطلائع والشبيبه الفلسطينيه بيانا مشتركا الشمال اعتبرت ان العدوان الصهيوني العام هدف الى ضرب الوجود العلني للمقاومه والاخلال بميزان القوى لمصلحه القوى المعاديه وزرع الياس والقنوط نفوس جماهير شعبنا لتمرير مؤامرات التصفيه,testimony,
1225,المقاومه عقدت وللاسف وقفا لاطلاق النار العدو الاسرائيلي عام,common-ground,"not sure about this - the word ""للاسف"" makes it opinionated - but it seems to be stating a fact"
1226,عقدت اتفاقا اخر تمثل نسحاب منظمه التحرير الفلسطينيه ومقاتليها عسكريا لبنان وبعد غطت المقاومه المؤمنه المجاهده جنوب لبنان الفراغ العسكري,anecdote,
1227,وبمقدار,other,
1228,لالغاء اتفاق القاهره اهميه وايجابيات التزام تنفيذ الالغاء اهميه اكبر وايجابيات اكثر وذلك بتوقف العمليات الفلسطينيه الجنوب ليصبح الامكان تنفيذ اتفاق,assumption,
1229,وقرارات مجلس الامن تطالب اسرائيل بالانسحاب الاراضي اللبنانيه ونشر القوات الدوليه طول الحدود ومواصله الضغط لتحقيق بواسطه المقاومه الوطنيه اللبنانيه عمل لبناني مشروع للتحرير وابدال الامن الذاتي الفلسطيني او الامن العربي او الدولي المستعار بامن الشرعيه اللبنانيه,assumption,not sure about this
1230,ثالثا دعم المقاومه الجنوب وتصعيدها وتعبئه الطاقات اطار عمليات مشتركه,other,not sure about this
1231,رابعا اعتبار عروبه لبنان هويه ومنهجا المقياس للبعد لبنان الطائفي وتحدد اقامه العلاقات المميزه سوريا استعاده اللحمه الشعبين اللبناني والفلسطيني,assumption,
1232,اتفاق دمشق حزيران الاطار ينظم العلاقات اللبنانيه الفلسطينيه بديلا اتفاق القاهره,assumption,not sure about this
1233,اضافه الى رفض محاولات التمسك باتفاق القاهره واعتبار الانسحاب الفلسطيني شرق صيدا مقدمه ضروريه لاستعاده اللحمه المنشوده,assumption,
1234,اعلنت جبهه النضال الوطني الفلسطيني ان وفدا برئاسه ابو خالد الشمال وعضويه السيد ابراهيم السعدي ابو رياض ابو نضال التقى وفدا الجبهه الديموقراطيه لتحرير فلسطين فهد والسيد صالح زيدان وتشاورا الاوضاع اللبنانيه والفلسطينيه ضوء استمرار الغارات الاسرائيليه مخيمات شعبنا الجنوب والقري الجنوبيه,testimony,
1235,وقالت جبهه النضال ان المجتمعين اتفقوا درس سبل تعزيز المقاومه لمواجهه الاعتداءات الاسرائيليه وسبل تعزيز المواجهه للاحتلال الاسرائيلي ومشاريعه الانعزاليه لبنان,testimony,
1236,واصدرت منظمه حزب البعث وقياده الصاعقه في الجنوب بيانا جاء قرابه الثانيه ظهر اليوم الواقع عشيه يد الغدر والعماله لتغتال احد رموز المقاومه الوطنيه الفلسطينيه حاتم كعوش عضو المؤتمر القومي لحزب البعث العربي الاشتراكي,testimony,
1237,عضو قياده منظمه لبنان في الصاعقه,other,
1238,عضو المجلس الوطني الفلسطيني الدوره ان اليد الجبانه امتدت لاغتياله انما كانت تستهدف اغتيال مواقفه الوطنيه مدى سنين طوال قضاها عطاء ومجدا وجهدا سبيل القضيه والوطن خصوصا,testimony,
1239,يضاف الى موقف الاتحاد السوفياتي رغم تاييده لسياده لبنان وتاكيده احترام السياده ورفص الفلتان والتجاوزات الفلسطينيه بقاء السلاح المخيمات ان ينظم استعماله ضد اسرائيل خلال مقاومه لبنانيه فلسطينيه,common-ground,Strong statement
1240,يظل الاتحاد السوفياتي يمسك بورقه الجنوب ويضغط البحث اي حل الازمه لبنان وازمه المنطقه,assumption,not sure about this
1241,ان حركه امل تريد اغلاق مناطق الجنوب امام الكفاح المسلج الفلسطيني لتجنب ردات الفعل الاسرائيليه,assumption,
1242,وان يقتصر الكفاح المقاومه اللبنانيه اجل تحرير الجنوب فقط,assumption,
1243,وطالبت بوقف اعمال التنكيل والاعتقال واستباحه المخيمات وضمان عوده المهجرين والافراج عن معتقلين وملاحقه التحقيقات شان المتهمين باعمال التصفيه والاغتيال طاولت لبنانيين وفلسطينيين اندلاع الفتنه ايلول ووضع تنظم العلاقه المخيمات,testimony,
1244,واصدرت قياده فصائل المقاومه الفلسطينيه الجنوب بيانا ركزت الاتي تستغرب القياده تصعيد حركه امل اسابيع اعتداءاتها دهم واعتقالات وتعذيب وتصفيه وابعاد لجماهيرنا الفلسطينيه مخيمات صور,testimony,
1245,وبعد انتهاء الاجتماع اذيع البيان اولا يتعرض جنوب لبنان ممارسات ارهابيه ضد ابنائه وضد المخيمات الفلسطينيه,testimony,
1246,تم التاكيد ان اسلوب الكفاح ضد العدو الصهيوني الاسلوب الوحيد لاخراج العدو وتحرير الارض المغتصبه عبر المقاومه الوطنيه وتصعيد الدور القومي للحزبين,assumption,
1247,احتمال تجدد حرب المخيمات ويخشى المراقبين ان تتجدد اقتراب موعد التجديد للقوه الدوليه الجنوب الاضطرابات سواء عبر اعتداءات تقع القوه الدوليه او عبر هجمات تقوم بها المقاومه الوطنيه او الاسلاميه ضد اسرائيل,assumption,"not sure about this - assumption but the usage of ""يخشى المراقبين"" makes it a testimony"
1248,وياتي الرد عليها في القرى اللبنانيه والمواقع الفلسطينيه او بعوده التوتر عناصر حركه امل والمقاتلين الفلسطينيين ينذر بتجدد حرب المخيمات الحرب تغير معطيات وتقلب معادلات تجددها,assumption,
1249,الفصائل الفلسطينيه الجنوب النهار تعددت امس المواجهات المقاومه والقوات الاسرائيليه جيش لبنان الجنوبي داخل الحزام الامني جيش لبنان الجنوبي داخل الحزام الامني,anecdote,
1250,وتحدث المقاومون ايقاع قتلى وجرحي صفوف الجنوبي,anecdote,
1251,واعترف الجيش بسقوط جرحى بنت جبيل ومرجعيون,anecdote,
1252,مراسل النهار بنت جبيل ومرجعيون افاد ان طريق جزين الريمات صيدا تزال مقفله يوم الاربعاء امام سيارات الركاب ولم تسمح الميليشيات الجانبين بعيورها لسيارات الصليب الاحمر اللبناني ولم يعط تفسير لهذا الاقفال,anecdote,
1253,ووزعت نبذه حياه وهبه انه مواليد جمهوريه مصر العربيه محافظه المنيا مركز ملوي صعيد مصر,anecdote,
1254,قاتل الى جانب الثوره الفلسطينيه والقوى الوطنيه اللبنانيه جنوب لبنان,anecdote,
1255,انتسب الى جبهه المقاومه الوطنيه اللبنانيه ورابطه مصر العروبه عام,anecdote,
1256,جرح اثر اشتراكه عمليات بطوليه الجنوب اللبناني عام,anecdote,
1257,وكما ان دعم المقاومه يتطلب مزيدا الوحده القوى الوطنيه اللبنانيه والقوى الوطنيه الفلسطينيه وسوريا,assumption,
1258,التحالف اسقط المشروع الاسرائيلي الاجتياح عام,anecdote,
1259,يبقي الاساس اسقاط المشروع الاسرائيلي اليوم المتمثل بتحالف القوات والكتائب,assumption,
1260,تحيه لابطال جبهه المقاومه الوطنيه اللبنانيه لكل المقاومين لجماهير شعبنا الصامده وجه الاعتداءات الاسرائيليه الوحشيه في جنوبنا المظلوم ومدنه,other,
